log_id,brigade_id,log_date,shift_start_time,shift_end_time,start_depth_m,end_depth_m,drilled_depth_m,weather,logistics_issue
3635,BRIGADE_10,2023-07-01,2023-07-01 18:56:00,2023-07-02 04:56:57.893460,51.17,81.16,29.99,Cloudy,False
3636,BRIGADE_01,2023-07-02,2023-07-02 06:14:00,2023-07-02 14:17:01.914715,320.02,416.47,96.45,Cloudy,False
3637,BRIGADE_02,2023-07-02,2023-07-02 13:33:00,2023-07-02 21:34:49.843961,2.56,55.36,52.8,Rainy,False
3638,BRIGADE_02,2023-07-02,2023-07-02 21:52:00,2023-07-03 08:03:31.071246,118.61,149.88,31.27,Cloudy,False
3639,BRIGADE_02,2023-07-02,2023-07-02 20:58:00,2023-07-03 08:14:55.181406,168.06,196.95,28.89,Sunny,False
3640,BRIGADE_03,2023-07-02,2023-07-02 09:25:00,2023-07-02 16:56:26.358138,401.44,443.12,41.68,Rainy,False
3641,BRIGADE_03,2023-07-02,2023-07-02 05:31:00,2023-07-02 13:43:28.409508,183.2,236.74,53.54,Windy,False
3642,BRIGADE_03,2023-07-02,2023-07-02 09:58:00,2023-07-02 17:50:59.492856,402.33,488.03,85.69,Sunny,False
3643,BRIGADE_04,2023-07-02,2023-07-02 20:57:00,2023-07-03 04:40:43.467155,249.16,317.32,68.16,Rainy,False
3644,BRIGADE_04,2023-07-02,2023-07-02 00:22:00,2023-07-02 11:41:00.996953,329.8,355.22,25.43,Rainy,False
3645,BRIGADE_05,2023-07-02,2023-07-02 16:22:00,2023-07-03 03:12:17.924620,214.17,242.9,28.73,Rainy,True
3646,BRIGADE_05,2023-07-02,2023-07-02 23:06:00,2023-07-03 06:40:24.047196,426.59,460.94,34.35,Windy,False
3647,BRIGADE_06,2023-07-02,2023-07-02 11:03:00,2023-07-02 19:53:15.643529,393.03,484.89,91.86,Snowy,False
3648,BRIGADE_07,2023-07-02,2023-07-02 03:44:00,2023-07-02 14:02:25.961954,312.95,375.86,62.9,Sunny,False
3649,BRIGADE_07,2023-07-02,2023-07-02 23:45:00,2023-07-03 09:05:23.800262,293.12,370.25,77.13,Sunny,False
3650,BRIGADE_07,2023-07-02,2023-07-02 10:21:00,2023-07-02 16:49:15.991407,499.28,528.1,28.82,Windy,False
3651,BRIGADE_08,2023-07-02,2023-07-02 07:46:00,2023-07-02 14:07:13.838173,405.8,462.88,57.08,Windy,False
3652,BRIGADE_08,2023-07-02,2023-07-02 12:14:00,2023-07-02 19:32:23.420376,407.84,456.03,48.19,Cloudy,False
3653,BRIGADE_09,2023-07-02,2023-07-02 13:35:00,2023-07-02 22:28:31.229581,395.25,474.0,78.75,Cloudy,False
3654,BRIGADE_10,2023-07-02,2023-07-02 19:53:00,2023-07-03 07:48:52.512949,376.45,396.17,19.72,Rainy,True
3655,BRIGADE_10,2023-07-02,2023-07-02 22:48:00,2023-07-03 06:39:36.782365,452.43,506.39,53.96,Sunny,False
3656,BRIGADE_01,2023-07-03,2023-07-03 11:00:00,2023-07-03 20:23:38.449427,446.04,500.24,54.2,Sunny,False
3657,BRIGADE_01,2023-07-03,2023-07-03 16:36:00,2023-07-03 22:49:17.035826,23.36,61.2,37.84,Rainy,False
3658,BRIGADE_01,2023-07-03,2023-07-03 15:28:00,2023-07-03 22:31:53.992356,489.07,536.74,47.67,Cloudy,False
3659,BRIGADE_02,2023-07-03,2023-07-03 03:44:00,2023-07-03 09:55:55.558188,315.55,390.7,75.15,Rainy,False
3660,BRIGADE_02,2023-07-03,2023-07-03 08:36:00,2023-07-03 20:29:09.236173,334.02,353.35,19.33,Sunny,False
3661,BRIGADE_03,2023-07-03,2023-07-03 08:34:00,2023-07-03 14:50:08.542390,383.54,397.92,14.39,Cloudy,False
3662,BRIGADE_03,2023-07-03,2023-07-03 05:01:00,2023-07-03 12:41:26.659618,27.09,70.22,43.13,Rainy,True
3663,BRIGADE_04,2023-07-03,2023-07-03 21:27:00,2023-07-04 06:48:48.612896,20.0,79.14,59.14,Rainy,False
3664,BRIGADE_05,2023-07-03,2023-07-03 17:29:00,2023-07-04 00:19:28.401011,488.41,575.88,87.47,Windy,False
3665,BRIGADE_05,2023-07-03,2023-07-03 08:16:00,2023-07-03 20:07:51.567241,497.61,511.37,13.76,Sunny,False
3666,BRIGADE_05,2023-07-03,2023-07-03 20:10:00,2023-07-04 05:57:22.131802,88.55,164.61,76.05,Cloudy,False
3667,BRIGADE_06,2023-07-03,2023-07-03 03:20:00,2023-07-03 09:33:38.937656,312.62,395.76,83.14,Rainy,False
3668,BRIGADE_06,2023-07-03,2023-07-03 19:17:00,2023-07-04 05:25:51.660051,316.05,334.46,18.41,Windy,False
3669,BRIGADE_06,2023-07-03,2023-07-03 07:50:00,2023-07-03 16:50:08.272579,390.76,452.0,61.24,Snowy,False
3670,BRIGADE_07,2023-07-03,2023-07-03 00:04:00,2023-07-03 11:04:06.696076,230.99,263.99,33.0,Rainy,False
3671,BRIGADE_07,2023-07-03,2023-07-03 13:25:00,2023-07-03 22:54:02.741833,381.85,478.1,96.25,Windy,False
3672,BRIGADE_07,2023-07-03,2023-07-03 08:36:00,2023-07-03 16:21:23.317102,244.64,325.75,81.11,Snowy,False
3673,BRIGADE_08,2023-07-03,2023-07-03 08:42:00,2023-07-03 20:40:04.662909,138.16,172.14,33.98,Snowy,False
3674,BRIGADE_08,2023-07-03,2023-07-03 07:58:00,2023-07-03 14:10:20.629784,283.88,294.38,10.5,Rainy,False
3675,BRIGADE_08,2023-07-03,2023-07-03 15:53:00,2023-07-03 23:49:51.746771,213.92,311.74,97.82,Windy,False
3676,BRIGADE_09,2023-07-03,2023-07-03 14:11:00,2023-07-04 01:53:47.177747,315.64,332.66,17.02,Sunny,False
3677,BRIGADE_09,2023-07-03,2023-07-03 17:32:00,2023-07-04 04:57:41.013328,406.86,433.2,26.34,Rainy,True
3678,BRIGADE_09,2023-07-03,2023-07-03 11:42:00,2023-07-03 18:38:22.250919,65.63,98.16,32.53,Sunny,False
3679,BRIGADE_10,2023-07-03,2023-07-03 03:45:00,2023-07-03 12:32:44.141984,488.4,538.27,49.87,Windy,False
3680,BRIGADE_10,2023-07-03,2023-07-03 07:33:00,2023-07-03 16:23:05.040039,218.74,260.38,41.64,Rainy,False
3681,BRIGADE_01,2023-07-04,2023-07-04 03:54:00,2023-07-04 12:16:01.857457,471.49,535.89,64.4,Rainy,False
3682,BRIGADE_02,2023-07-04,2023-07-04 05:35:00,2023-07-04 17:07:43.336829,140.47,226.49,86.02,Windy,False
3683,BRIGADE_02,2023-07-04,2023-07-04 03:03:00,2023-07-04 09:27:58.344575,175.66,193.71,18.04,Rainy,False
3684,BRIGADE_02,2023-07-04,2023-07-04 14:34:00,2023-07-05 00:29:28.529940,7.97,45.42,37.45,Snowy,False
3685,BRIGADE_03,2023-07-04,2023-07-04 22:25:00,2023-07-05 06:50:20.242638,289.62,332.89,43.27,Cloudy,False
3686,BRIGADE_04,2023-07-04,2023-07-04 13:48:00,2023-07-04 21:09:38.923702,172.82,213.91,41.1,Windy,False
3687,BRIGADE_05,2023-07-04,2023-07-04 05:55:00,2023-07-04 12:19:48.277619,348.78,394.63,45.85,Snowy,False
3688,BRIGADE_05,2023-07-04,2023-07-04 12:18:00,2023-07-04 21:45:24.063579,301.54,346.33,44.78,Sunny,False
3689,BRIGADE_06,2023-07-04,2023-07-04 10:16:00,2023-07-04 22:15:27.516764,490.88,554.43,63.56,Snowy,False
3690,BRIGADE_07,2023-07-04,2023-07-04 06:01:00,2023-07-04 17:10:56.747747,148.07,230.49,82.42,Cloudy,False
3691,BRIGADE_07,2023-07-04,2023-07-04 15:45:00,2023-07-04 23:30:55.538865,110.3,182.65,72.34,Cloudy,False
3692,BRIGADE_07,2023-07-04,2023-07-04 00:30:00,2023-07-04 12:27:25.854281,344.0,430.96,86.96,Cloudy,False
3693,BRIGADE_08,2023-07-04,2023-07-04 20:58:00,2023-07-05 07:43:53.220512,359.93,457.35,97.42,Windy,False
3694,BRIGADE_08,2023-07-04,2023-07-04 00:38:00,2023-07-04 11:27:49.855021,317.98,361.85,43.87,Cloudy,False
3695,BRIGADE_08,2023-07-04,2023-07-04 13:04:00,2023-07-04 19:12:41.646417,210.76,259.43,48.68,Snowy,False
3696,BRIGADE_09,2023-07-04,2023-07-04 12:07:00,2023-07-04 23:12:52.365637,497.24,583.93,86.69,Windy,False
3697,BRIGADE_09,2023-07-04,2023-07-04 05:04:00,2023-07-04 12:25:39.743438,17.8,60.99,43.19,Snowy,False
3698,BRIGADE_09,2023-07-04,2023-07-04 15:17:00,2023-07-05 00:11:34.060571,483.46,543.23,59.77,Snowy,False
3699,BRIGADE_10,2023-07-04,2023-07-04 11:42:00,2023-07-04 19:13:28.131548,6.18,34.28,28.1,Cloudy,False
3700,BRIGADE_10,2023-07-04,2023-07-04 21:55:00,2023-07-05 05:18:41.218895,221.27,285.75,64.48,Snowy,True
3701,BRIGADE_01,2023-07-05,2023-07-05 22:08:00,2023-07-06 09:26:56.543641,231.68,330.02,98.35,Cloudy,False
3702,BRIGADE_01,2023-07-05,2023-07-05 02:28:00,2023-07-05 10:04:27.469420,177.17,198.35,21.18,Snowy,False
3703,BRIGADE_02,2023-07-05,2023-07-05 22:44:00,2023-07-06 08:05:30.999094,100.43,138.91,38.47,Rainy,False
3704,BRIGADE_02,2023-07-05,2023-07-05 01:07:00,2023-07-05 09:38:13.459244,249.85,346.57,96.73,Sunny,False
3705,BRIGADE_03,2023-07-05,2023-07-05 07:43:00,2023-07-05 15:40:40.434521,121.73,182.75,61.02,Sunny,False
3706,BRIGADE_03,2023-07-05,2023-07-05 23:41:00,2023-07-06 06:32:06.667359,203.28,213.59,10.32,Windy,False
3707,BRIGADE_04,2023-07-05,2023-07-05 05:48:00,2023-07-05 15:05:58.773423,342.26,436.4,94.14,Snowy,False
3708,BRIGADE_04,2023-07-05,2023-07-05 15:28:00,2023-07-05 23:52:37.104128,409.49,469.33,59.84,Rainy,False
3709,BRIGADE_05,2023-07-05,2023-07-05 05:12:00,2023-07-05 12:18:45.656279,380.44,453.02,72.58,Windy,False
3710,BRIGADE_05,2023-07-05,2023-07-05 10:24:00,2023-07-05 18:44:16.537484,267.04,279.48,12.44,Rainy,False
3711,BRIGADE_06,2023-07-05,2023-07-05 12:09:00,2023-07-05 21:39:34.840152,270.06,363.67,93.61,Sunny,False
3712,BRIGADE_06,2023-07-05,2023-07-05 06:52:00,2023-07-05 16:22:18.272923,5.42,21.72,16.3,Windy,False
3713,BRIGADE_07,2023-07-05,2023-07-05 20:33:00,2023-07-06 06:10:55.356934,92.84,104.28,11.44,Snowy,False
3714,BRIGADE_08,2023-07-05,2023-07-05 04:13:00,2023-07-05 13:45:10.584312,95.94,192.44,96.5,Sunny,False
3715,BRIGADE_09,2023-07-05,2023-07-05 16:30:00,2023-07-06 00:33:52.145300,109.84,124.47,14.63,Snowy,False
3716,BRIGADE_09,2023-07-05,2023-07-05 15:29:00,2023-07-06 01:19:59.745715,474.52,494.07,19.55,Windy,False
3717,BRIGADE_09,2023-07-05,2023-07-05 15:25:00,2023-07-05 21:58:18.935874,95.83,177.71,81.87,Windy,False
3718,BRIGADE_10,2023-07-05,2023-07-05 02:35:00,2023-07-05 14:13:58.001627,320.15,408.97,88.82,Windy,False
3719,BRIGADE_01,2023-07-06,2023-07-06 15:41:00,2023-07-07 03:18:46.534872,331.93,427.7,95.77,Cloudy,False
3720,BRIGADE_02,2023-07-06,2023-07-06 03:45:00,2023-07-06 14:27:49.986761,314.76,409.84,95.09,Rainy,False
3721,BRIGADE_03,2023-07-06,2023-07-06 21:03:00,2023-07-07 04:59:04.938749,416.31,495.83,79.52,Snowy,False
3722,BRIGADE_03,2023-07-06,2023-07-06 22:40:00,2023-07-07 07:29:10.788124,262.18,308.54,46.36,Sunny,False
3723,BRIGADE_03,2023-07-06,2023-07-06 11:15:00,2023-07-06 22:29:53.884308,238.22,280.17,41.95,Snowy,False
3724,BRIGADE_04,2023-07-06,2023-07-06 09:12:00,2023-07-06 20:54:44.722585,234.67,327.19,92.52,Snowy,False
3725,BRIGADE_04,2023-07-06,2023-07-06 18:18:00,2023-07-07 01:10:15.016682,53.12,116.38,63.26,Rainy,False
3726,BRIGADE_05,2023-07-06,2023-07-06 13:27:00,2023-07-06 21:06:04.426405,225.08,246.18,21.09,Windy,False
3727,BRIGADE_05,2023-07-06,2023-07-06 20:12:00,2023-07-07 04:41:18.909671,20.1,107.34,87.24,Snowy,False
3728,BRIGADE_06,2023-07-06,2023-07-06 04:42:00,2023-07-06 11:30:18.947869,215.92,239.96,24.04,Cloudy,False
3729,BRIGADE_06,2023-07-06,2023-07-06 23:13:00,2023-07-07 06:37:47.770431,430.37,523.32,92.95,Rainy,False
3730,BRIGADE_07,2023-07-06,2023-07-06 19:20:00,2023-07-07 02:16:09.618775,300.96,320.65,19.69,Rainy,False
3731,BRIGADE_07,2023-07-06,2023-07-06 23:01:00,2023-07-07 06:02:22.016837,456.68,481.67,25.0,Snowy,True
3732,BRIGADE_07,2023-07-06,2023-07-06 02:06:00,2023-07-06 10:54:18.470775,2.67,22.59,19.92,Rainy,False
3733,BRIGADE_08,2023-07-06,2023-07-06 16:33:00,2023-07-06 23:41:00.090848,245.38,341.14,95.76,Cloudy,False
3734,BRIGADE_08,2023-07-06,2023-07-06 00:17:00,2023-07-06 07:18:16.177997,274.09,330.91,56.82,Windy,False
3735,BRIGADE_09,2023-07-06,2023-07-06 17:54:00,2023-07-07 04:50:45.451013,223.62,248.88,25.26,Snowy,False
3736,BRIGADE_09,2023-07-06,2023-07-06 15:28:00,2023-07-07 02:29:52.254666,403.64,495.55,91.91,Sunny,False
3737,BRIGADE_10,2023-07-06,2023-07-06 08:09:00,2023-07-06 16:44:23.059051,81.33,170.69,89.36,Sunny,False
3738,BRIGADE_10,2023-07-06,2023-07-06 01:48:00,2023-07-06 08:33:56.908078,387.02,440.81,53.79,Rainy,False
3739,BRIGADE_10,2023-07-06,2023-07-06 21:18:00,2023-07-07 06:31:32.542376,351.51,365.4,13.89,Sunny,True
3740,BRIGADE_01,2023-07-07,2023-07-07 20:57:00,2023-07-08 04:37:35.635483,245.81,279.49,33.68,Cloudy,False
3741,BRIGADE_02,2023-07-07,2023-07-07 05:55:00,2023-07-07 16:58:41.393895,127.3,203.02,75.72,Snowy,False
3742,BRIGADE_02,2023-07-07,2023-07-07 23:05:00,2023-07-08 10:30:35.156382,296.46,323.45,26.99,Snowy,False
3743,BRIGADE_02,2023-07-07,2023-07-07 14:29:00,2023-07-07 23:18:27.930484,431.8,500.21,68.41,Rainy,False
3744,BRIGADE_03,2023-07-07,2023-07-07 13:00:00,2023-07-07 22:11:23.046325,273.51,285.14,11.64,Sunny,False
3745,BRIGADE_04,2023-07-07,2023-07-07 19:41:00,2023-07-08 03:52:13.361785,474.32,572.23,97.91,Rainy,False
3746,BRIGADE_04,2023-07-07,2023-07-07 04:00:00,2023-07-07 10:43:56.118725,498.3,513.25,14.96,Rainy,False
3747,BRIGADE_04,2023-07-07,2023-07-07 04:32:00,2023-07-07 11:48:55.279994,154.03,216.79,62.76,Windy,False
3748,BRIGADE_05,2023-07-07,2023-07-07 08:01:00,2023-07-07 16:32:18.682962,22.27,80.42,58.15,Snowy,False
3749,BRIGADE_06,2023-07-07,2023-07-07 17:19:00,2023-07-08 04:36:16.421595,111.22,179.69,68.48,Snowy,False
3750,BRIGADE_06,2023-07-07,2023-07-07 01:41:00,2023-07-07 13:16:48.336949,272.41,308.12,35.71,Cloudy,True
3751,BRIGADE_07,2023-07-07,2023-07-07 03:15:00,2023-07-07 09:28:58.019722,377.93,460.53,82.59,Cloudy,False
3752,BRIGADE_07,2023-07-07,2023-07-07 01:43:00,2023-07-07 10:42:04.854298,316.96,332.78,15.82,Cloudy,False
3753,BRIGADE_08,2023-07-07,2023-07-07 12:14:00,2023-07-07 22:39:25.209376,117.74,198.96,81.23,Sunny,False
3754,BRIGADE_08,2023-07-07,2023-07-07 20:52:00,2023-07-08 05:06:57.721082,194.89,259.96,65.07,Sunny,False
3755,BRIGADE_09,2023-07-07,2023-07-07 19:35:00,2023-07-08 02:16:23.554183,303.02,400.43,97.41,Windy,False
3756,BRIGADE_10,2023-07-07,2023-07-07 18:09:00,2023-07-08 01:17:22.543747,492.9,548.78,55.89,Sunny,False
3757,BRIGADE_10,2023-07-07,2023-07-07 13:27:00,2023-07-07 23:41:47.609248,298.12,382.78,84.66,Sunny,False
3758,BRIGADE_01,2023-07-08,2023-07-08 03:10:00,2023-07-08 09:22:49.356602,27.47,100.01,72.54,Cloudy,False
3759,BRIGADE_02,2023-07-08,2023-07-08 20:51:00,2023-07-09 07:57:41.053881,102.15,198.09,95.94,Cloudy,False
3760,BRIGADE_02,2023-07-08,2023-07-08 20:38:00,2023-07-09 03:26:25.097929,1.85,33.32,31.47,Rainy,True
3761,BRIGADE_02,2023-07-08,2023-07-08 13:43:00,2023-07-08 20:38:07.265128,287.98,360.13,72.15,Sunny,False
3762,BRIGADE_03,2023-07-08,2023-07-08 02:38:00,2023-07-08 09:37:47.423243,202.53,237.29,34.76,Rainy,False
3763,BRIGADE_03,2023-07-08,2023-07-08 01:44:00,2023-07-08 13:07:58.272847,400.02,467.26,67.23,Rainy,False
3764,BRIGADE_04,2023-07-08,2023-07-08 04:47:00,2023-07-08 13:30:17.945753,59.76,118.63,58.87,Snowy,False
3765,BRIGADE_05,2023-07-08,2023-07-08 22:28:00,2023-07-09 10:16:16.789313,464.1,477.47,13.37,Sunny,False
3766,BRIGADE_05,2023-07-08,2023-07-08 10:51:00,2023-07-08 17:05:50.426335,384.24,410.55,26.31,Windy,False
3767,BRIGADE_05,2023-07-08,2023-07-08 22:44:00,2023-07-09 04:45:27.320667,19.0,35.72,16.72,Windy,False
3768,BRIGADE_06,2023-07-08,2023-07-08 03:25:00,2023-07-08 10:29:49.375657,363.09,418.42,55.33,Windy,False
3769,BRIGADE_06,2023-07-08,2023-07-08 19:26:00,2023-07-09 06:53:28.995585,80.14,168.12,87.98,Cloudy,False
3770,BRIGADE_07,2023-07-08,2023-07-08 09:02:00,2023-07-08 15:52:02.772465,184.12,197.63,13.51,Cloudy,False
3771,BRIGADE_07,2023-07-08,2023-07-08 14:59:00,2023-07-08 21:47:42.646812,184.46,212.21,27.75,Windy,False
3772,BRIGADE_08,2023-07-08,2023-07-08 08:21:00,2023-07-08 19:37:17.475653,461.64,552.75,91.11,Snowy,False
3773,BRIGADE_08,2023-07-08,2023-07-08 02:16:00,2023-07-08 09:44:10.818549,299.73,372.47,72.74,Sunny,False
3774,BRIGADE_08,2023-07-08,2023-07-08 10:45:00,2023-07-08 22:43:08.864762,9.74,28.97,19.23,Rainy,False
3775,BRIGADE_09,2023-07-08,2023-07-08 03:10:00,2023-07-08 12:35:12.645680,69.81,120.54,50.73,Snowy,False
3776,BRIGADE_10,2023-07-08,2023-07-08 22:57:00,2023-07-09 07:15:05.887088,98.7,193.91,95.21,Windy,False
3777,BRIGADE_01,2023-07-09,2023-07-09 07:38:00,2023-07-09 16:58:07.841468,26.34,59.48,33.13,Sunny,False
3778,BRIGADE_01,2023-07-09,2023-07-09 19:09:00,2023-07-10 05:07:17.801507,497.96,591.08,93.12,Cloudy,False
3779,BRIGADE_01,2023-07-09,2023-07-09 14:34:00,2023-07-09 21:01:56.068348,61.92,111.86,49.94,Windy,False
3780,BRIGADE_02,2023-07-09,2023-07-09 15:49:00,2023-07-10 02:22:02.633846,63.37,91.38,28.01,Sunny,False
3781,BRIGADE_02,2023-07-09,2023-07-09 14:25:00,2023-07-09 23:45:17.514087,428.61,446.27,17.66,Cloudy,False
3782,BRIGADE_02,2023-07-09,2023-07-09 05:41:00,2023-07-09 14:50:44.993924,336.66,416.01,79.35,Snowy,False
3783,BRIGADE_03,2023-07-09,2023-07-09 09:48:00,2023-07-09 18:03:11.654167,326.54,390.16,63.61,Snowy,False
3784,BRIGADE_03,2023-07-09,2023-07-09 06:20:00,2023-07-09 12:59:34.541357,324.25,373.68,49.42,Snowy,False
3785,BRIGADE_03,2023-07-09,2023-07-09 08:45:00,2023-07-09 20:35:31.500045,388.44,447.63,59.19,Windy,False
3786,BRIGADE_04,2023-07-09,2023-07-09 06:32:00,2023-07-09 16:35:26.073734,0.86,95.94,95.08,Rainy,False
3787,BRIGADE_04,2023-07-09,2023-07-09 05:34:00,2023-07-09 14:35:37.312692,373.78,411.78,37.99,Windy,False
3788,BRIGADE_05,2023-07-09,2023-07-09 22:11:00,2023-07-10 04:11:48.339362,77.27,99.85,22.58,Windy,True
3789,BRIGADE_05,2023-07-09,2023-07-09 07:29:00,2023-07-09 13:37:36.494335,366.08,416.83,50.75,Sunny,False
3790,BRIGADE_05,2023-07-09,2023-07-09 05:29:00,2023-07-09 11:32:51.130903,60.47,97.12,36.66,Rainy,False
3791,BRIGADE_06,2023-07-09,2023-07-09 01:44:00,2023-07-09 09:32:51.143483,116.46,198.02,81.56,Sunny,False
3792,BRIGADE_06,2023-07-09,2023-07-09 09:14:00,2023-07-09 17:09:35.384326,228.01,278.05,50.04,Sunny,False
3793,BRIGADE_07,2023-07-09,2023-07-09 06:12:00,2023-07-09 14:32:12.480793,147.71,205.46,57.75,Snowy,False
3794,BRIGADE_07,2023-07-09,2023-07-09 01:11:00,2023-07-09 09:04:00.187057,69.76,138.62,68.86,Snowy,False
3795,BRIGADE_08,2023-07-09,2023-07-09 17:26:00,2023-07-10 01:51:51.150589,178.07,246.06,67.99,Windy,False
3796,BRIGADE_09,2023-07-09,2023-07-09 09:20:00,2023-07-09 18:07:45.809554,413.37,432.99,19.62,Snowy,False
3797,BRIGADE_09,2023-07-09,2023-07-09 03:12:00,2023-07-09 11:00:59.261709,74.56,168.3,93.73,Windy,False
3798,BRIGADE_09,2023-07-09,2023-07-09 18:12:00,2023-07-10 04:35:12.501994,130.76,188.61,57.85,Sunny,False
3799,BRIGADE_10,2023-07-09,2023-07-09 22:05:00,2023-07-10 07:32:26.912541,17.28,80.83,63.55,Sunny,False
3800,BRIGADE_10,2023-07-09,2023-07-09 09:09:00,2023-07-09 19:05:32.879266,364.71,376.78,12.08,Sunny,False
3801,BRIGADE_10,2023-07-09,2023-07-09 14:52:00,2023-07-09 23:53:18.012074,375.56,386.56,11.0,Snowy,False
3802,BRIGADE_01,2023-07-10,2023-07-10 16:51:00,2023-07-11 04:04:51.972619,237.81,278.11,40.3,Snowy,False
3803,BRIGADE_02,2023-07-10,2023-07-10 09:34:00,2023-07-10 20:12:43.187176,421.8,510.28,88.48,Sunny,False
3804,BRIGADE_03,2023-07-10,2023-07-10 22:45:00,2023-07-11 09:47:24.527992,196.43,266.4,69.97,Cloudy,False
3805,BRIGADE_03,2023-07-10,2023-07-10 13:26:00,2023-07-10 20:55:45.025418,26.01,43.5,17.49,Sunny,True
3806,BRIGADE_04,2023-07-10,2023-07-10 00:47:00,2023-07-10 10:46:50.689981,471.6,542.39,70.79,Sunny,False
3807,BRIGADE_04,2023-07-10,2023-07-10 20:18:00,2023-07-11 06:07:15.243455,122.41,177.66,55.25,Windy,False
3808,BRIGADE_05,2023-07-10,2023-07-10 11:36:00,2023-07-10 22:47:15.659186,74.41,151.15,76.74,Cloudy,False
3809,BRIGADE_05,2023-07-10,2023-07-10 18:30:00,2023-07-11 01:22:15.888764,249.81,272.18,22.37,Rainy,True
3810,BRIGADE_05,2023-07-10,2023-07-10 23:44:00,2023-07-11 10:12:10.027074,275.12,362.29,87.17,Sunny,False
3811,BRIGADE_06,2023-07-10,2023-07-10 10:19:00,2023-07-10 21:24:35.366615,240.03,259.99,19.96,Snowy,False
3812,BRIGADE_06,2023-07-10,2023-07-10 21:40:00,2023-07-11 05:57:10.847177,156.84,184.93,28.09,Cloudy,True
3813,BRIGADE_06,2023-07-10,2023-07-10 19:35:00,2023-07-11 04:53:49.700947,254.7,341.9,87.2,Snowy,False
3814,BRIGADE_07,2023-07-10,2023-07-10 08:15:00,2023-07-10 19:30:21.318120,172.62,251.45,78.83,Cloudy,False
3815,BRIGADE_08,2023-07-10,2023-07-10 16:42:00,2023-07-11 00:20:35.487862,251.13,326.66,75.53,Sunny,False
3816,BRIGADE_08,2023-07-10,2023-07-10 19:14:00,2023-07-11 02:19:54.793397,373.33,434.24,60.91,Cloudy,False
3817,BRIGADE_08,2023-07-10,2023-07-10 22:25:00,2023-07-11 05:13:48.412484,71.24,89.2,17.95,Cloudy,False
3818,BRIGADE_09,2023-07-10,2023-07-10 01:59:00,2023-07-10 10:30:54.218399,435.96,510.01,74.05,Windy,False
3819,BRIGADE_10,2023-07-10,2023-07-10 05:07:00,2023-07-10 14:41:53.398154,443.52,457.92,14.4,Sunny,False
3820,BRIGADE_01,2023-07-11,2023-07-11 00:58:00,2023-07-11 12:33:00.002590,259.94,282.7,22.76,Snowy,False
3821,BRIGADE_01,2023-07-11,2023-07-11 13:31:00,2023-07-11 21:27:28.251522,472.56,551.68,79.12,Snowy,False
3822,BRIGADE_02,2023-07-11,2023-07-11 09:01:00,2023-07-11 16:58:30.230575,360.82,431.65,70.83,Cloudy,False
3823,BRIGADE_02,2023-07-11,2023-07-11 04:56:00,2023-07-11 11:10:58.612392,142.62,234.53,91.91,Windy,False
3824,BRIGADE_02,2023-07-11,2023-07-11 17:58:00,2023-07-12 02:25:43.772163,285.05,359.39,74.34,Cloudy,True
3825,BRIGADE_03,2023-07-11,2023-07-11 10:37:00,2023-07-11 19:12:58.495357,212.64,282.8,70.15,Windy,False
3826,BRIGADE_03,2023-07-11,2023-07-11 00:53:00,2023-07-11 12:24:29.409802,175.81,266.56,90.75,Snowy,False
3827,BRIGADE_04,2023-07-11,2023-07-11 18:51:00,2023-07-12 02:44:00.564079,196.14,251.11,54.98,Windy,False
3828,BRIGADE_04,2023-07-11,2023-07-11 14:53:00,2023-07-12 00:33:20.435703,312.6,346.86,34.26,Snowy,False
3829,BRIGADE_04,2023-07-11,2023-07-11 21:42:00,2023-07-12 07:22:03.732335,377.36,461.37,84.01,Cloudy,False
3830,BRIGADE_05,2023-07-11,2023-07-11 02:00:00,2023-07-11 10:15:55.887584,330.19,405.72,75.53,Cloudy,False
3831,BRIGADE_05,2023-07-11,2023-07-11 10:12:00,2023-07-11 20:12:01.377900,158.5,213.46,54.96,Windy,True
3832,BRIGADE_05,2023-07-11,2023-07-11 07:26:00,2023-07-11 17:17:23.597712,452.47,540.1,87.62,Sunny,False
3833,BRIGADE_06,2023-07-11,2023-07-11 11:07:00,2023-07-11 20:03:29.100496,376.9,474.34,97.44,Snowy,False
3834,BRIGADE_06,2023-07-11,2023-07-11 02:49:00,2023-07-11 10:38:51.929268,361.42,388.15,26.73,Sunny,False
3835,BRIGADE_07,2023-07-11,2023-07-11 23:10:00,2023-07-12 06:00:13.227336,78.48,98.02,19.54,Snowy,False
3836,BRIGADE_07,2023-07-11,2023-07-11 05:27:00,2023-07-11 13:26:29.728155,42.8,71.66,28.86,Rainy,False
3837,BRIGADE_07,2023-07-11,2023-07-11 14:22:00,2023-07-11 23:42:37.157071,217.49,274.99,57.5,Rainy,False
3838,BRIGADE_08,2023-07-11,2023-07-11 10:59:00,2023-07-11 20:00:06.775342,445.68,486.02,40.34,Windy,False
3839,BRIGADE_08,2023-07-11,2023-07-11 07:47:00,2023-07-11 18:41:08.749317,31.74,104.91,73.16,Windy,True
3840,BRIGADE_09,2023-07-11,2023-07-11 06:27:00,2023-07-11 17:34:20.490628,133.3,164.55,31.25,Windy,True
3841,BRIGADE_09,2023-07-11,2023-07-11 03:25:00,2023-07-11 12:11:03.824928,293.5,359.24,65.74,Cloudy,False
3842,BRIGADE_10,2023-07-11,2023-07-11 00:19:00,2023-07-11 10:40:31.865610,185.85,254.62,68.77,Cloudy,False
